name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
Honda,2013,4.25,86300,Petrol,Manual,First ,16.8,1497.0,116.3,5.0
Maruti,2018,6.75,23300,Petrol,Automatic,First ,18.5,1197.0,83.14,5.0
Maruti,2018,8.19999,32600,Diesel,Manual,First ,24.3,1248.0,88.5,5.0
Maruti,2018,3.9,10300,Petrol,Manual,First ,23.95,998.0,67.05,5.0
Toyota,2014,15.0,77000,Diesel,Manual,First ,12.55,2982.0,168.5,7.0
Toyota,2013,7.0,99000,Diesel,Manual,First ,12.99,2494.0,100,7.0
Mercedes-Benz,2014,14.5,27800,Diesel,Automatic,Second ,14.8,2143.0,120.7,5.0
Honda,2015,4.25,49800,Diesel,Manual,First ,24.7,1498.0,98.63,5.0
Mitsubishi,2013,10.9,151000,Diesel,Manual,First ,13.5,2477.0,175.56,7.0
Honda,2015,6.0,54700,Diesel,Manual,First ,26.0,1498.0,98.6,5.0
Maruti,2018,8.5,64000,Petrol,Manual,First ,20.65,1462.0,103.25,5.0
Honda,2015,5.25,63000,Diesel,Manual,First ,27.3,1498.0,98.6,5.0
Toyota,2016,16.5,127700,Diesel,Automatic,Second ,11.36,2755.0,171.5,7.0
Toyota,2016,9.5,99000,Diesel,Manual,First ,12.99,2494.0,100.6,7.0
Audi,2013,17.5,33900,Diesel,Automatic,Second ,17.68,1968.0,174.33,5.0
Toyota,2018,15.9,25000,Petrol,Automatic,First ,14.28,1798.0,138.03,5.0
Audi,2013,16.89999,50000,Diesel,Automatic,First ,18.53,1968.0,187.74,5.0
Mercedes-Benz,2013,14.25,59000,Diesel,Automatic,First ,14.84,2143.0,170,5.0
Tata,2011,2.65,120000,Diesel,Manual,First ,21.12,1248.0,88.8,5.0
Hyundai,2011,1.9,110000,Petrol,Manual,Third ,20.36,1197.0,78.9,5.0
Hyundai,2013,4.25,60000,Diesel,Manual,First ,21.27,1396.0,88.76,5.0
Maruti,2015,6.3,147000,Diesel,Manual,Second ,26.59,1248.0,74,5.0
Ford,2017,6.0,25000,Petrol,Manual,Third ,18.16,1196.0,86.8,5.0
Maruti,2019,6.5,30000,Petrol,Manual,First ,21.4,1197.0,83.1,5.0
Volkswagen,2016,5.4,40000,Diesel,Manual,First ,22.0,1498.0,108.495,5.0
Honda,2015,6.3,135000,Diesel,Manual,First ,25.1,1498.0,98.6,5.0
Maruti,2018,4.48,30000,Petrol,Automatic,First ,20.51,998.0,67,5.0
Volkswagen,2017,5.0,80000,Diesel,Manual,First ,21.66,1498.0,108.62,5.0
Maruti,2016,7.45,70000,Diesel,Manual,First ,24.3,1248.0,88.5,5.0
Maruti,2019,10.25,9850,Diesel,Automatic,First ,24.3,1248.0,88.5,5.0
Hyundai,2011,2.35,60000,Petrol,Manual,Second ,20.36,1197.0,78.9,5.0
Maruti,2016,6.3,70000,Diesel,Manual,First ,25.2,1248.0,74,5.0
Toyota,2015,17.0,78000,Diesel,Manual,Second ,12.55,2982.0,168.5,7.0
Maruti,2013,4.5,120000,Diesel,Manual,Second ,22.9,1248.0,74,5.0
Maruti,2012,4.5,120000,Petrol,Manual,Second ,16.02,1373.0,93.7,7.0
Tata,2003,0.5,70000,Diesel,Manual,First ,,,,
Volkswagen,2013,4.5,170000,Diesel,Manual,First ,20.54,1598.0,103.6,5.0
Toyota,2016,12.0,140000,Diesel,Manual,First ,12.99,2494.0,100.6,8.0
Ford,2015,6.1,90000,Diesel,Manual,First ,22.77,1498.0,98.59,5.0
BMW,2016,25.0,30000,Petrol,Automatic,Second ,15.71,1998.0,189,5.0
Maruti,2017,4.84999,10000,Petrol,Manual,First ,23.1,998.0,67.04,5.0
Datsun,2016,2.75,49000,Petrol,Manual,First ,19.02,1198.0,67.05,5.0
Maruti,2016,3.15,32000,Petrol,Manual,First ,24.7,796.0,47.3,5.0
Maruti,2016,2.75,38000,Petrol,Manual,First ,24.7,796.0,47.3,5.0
Maruti,2015,4.75,78000,Diesel,Manual,First ,,,,
Hyundai,2012,2.9,28000,Petrol,Manual,First ,19.81,1086.0,68.05,5.0
Maruti,2017,2.8,32000,Petrol,Manual,First ,14.0,796.0,35,5.0
Volkswagen,2015,4.55,42000,Petrol,Manual,First ,16.47,1198.0,74,5.0
Hyundai,2015,3.51,45000,Petrol,Manual,Second ,19.81,1086.0,68.05,5.0
Volkswagen,2012,5.35,12000,Petrol,Manual,Second ,15.04,1598.0,103.6,5.0
Maruti,2009,1.75,55500,Petrol,Manual,First ,18.2,998.0,67.1,5.0
Hyundai,2013,5.25,61500,Petrol,Manual,First ,18.5,1197.0,82.85,5.0
Maruti,2016,6.0,150000,Diesel,Manual,First ,26.59,1248.0,74,5.0
Hyundai,2016,5.65,72000,Petrol,Automatic,First ,19.1,1197.0,82,5.0
Maruti,2008,1.2,68000,Petrol,Manual,Third ,19.7,796.0,46.3,5.0
Hyundai,2017,7.25,110000,Diesel,Manual,First ,22.54,1396.0,88.73,5.0
Maruti,2009,1.85,77000,Petrol,Manual,Second ,21.79,998.0,67.05,5.0
Tata,2010,2.0,100000,Diesel,Manual,Second ,18.8,1248.0,90,5.0
Maruti,2019,6.15,10000,Petrol,Manual,First ,21.21,1197.0,81.8,5.0
Maruti,2016,2.7,100000,Petrol,Manual,Third ,15.37,1196.0,73,7.0
Maruti,2018,6.1,35000,Petrol,Manual,First ,21.4,1197.0,83.1,5.0
Mahindra,2014,6.25,70000,Diesel,Automatic,Second ,11.79,2179.0,120,8.0
Ford,2020,4.0,5000,Petrol,Manual,Second ,19.0,1194.0,94.68,5.0
Hyundai,2017,8.66,37800,Petrol,Manual,First ,17.0,1591.0,121.3,5.0
Volkswagen,2010,7.0,114000,Petrol,Manual,First ,14.3,1798.0,160,5.0
Tata,2010,3.0,48000,Petrol,Manual,First ,15.8,1172.0,65,5.0
Mahindra,2019,17.0,32000,Diesel,Manual,First ,15.1,2179.0,155,7.0
Tata,2016,3.75,100000,Diesel,Manual,First ,19.09,1405.0,69.01,5.0
Hyundai,2013,5.22,150000,Diesel,Manual,Second ,22.32,1582.0,126.32,5.0
Hyundai,2013,4.51999,69000,Diesel,Manual,First ,21.9,1396.0,88.76,5.0
Toyota,2009,3.0,100000,Petrol,Manual,Second ,14.53,1798.0,138.1,5.0
Maruti,2020,4.75,13000,Petrol,Manual,First ,21.63,998.0,67.04,5.0
Maruti,2016,7.8,60000,Diesel,Manual,First ,24.3,1248.0,88.5,5.0
Maruti,2017,5.95,40000,Petrol,Manual,First ,20.85,1197.0,83.14,5.0
Maruti,2017,4.4,35000,Petrol,Manual,First ,20.51,998.0,67.04,5.0
Maruti,2010,3.0,120000,Diesel,Manual,Second ,,,,
Nissan,2014,4.0,70000,Diesel,Manual,Third ,20.45,1461.0,83.8,5.0
Hyundai,2016,11.4,50000,Diesel,Manual,First ,19.67,1582.0,126.2,5.0
Ford,2017,8.5,76139,Diesel,Manual,First ,23.0,1498.0,98.96,5.0
Maruti,2012,3.7,175000,Diesel,Manual,Fourth & Above ,19.3,1248.0,73.9,5.0
Renault,2018,3.5,25000,Petrol,Manual,First ,23.01,999.0,67,5.0
Maruti,2015,3.6,40000,Petrol,Manual,Second ,23.1,998.0,67.04,5.0
Maruti,2008,1.05,65000,Petrol,Manual,Fourth & Above ,19.7,796.0,46.3,5.0
Maruti,2013,6.25,90000,Diesel,Manual,Second ,20.77,1248.0,88.76,7.0
Hyundai,2009,1.35,80000,Petrol,Manual,Second ,17.92,1086.0,62.1,5.0
Maruti,2015,7.0,110000,Diesel,Manual,Second ,20.77,1248.0,88.76,7.0
Honda,2019,6.9,1303,Petrol,Manual,First ,17.8,1198.0,86.7,5.0
Audi,2018,39.75,31800,Diesel,Automatic,First ,17.01,1968.0,188,5.0
Lexus,2019,51.5,20000,Petrol,Automatic,First ,22.37,2487.0,214.56,5.0
Jaguar,2017,32.0,45000,Diesel,Automatic,First ,19.33,1999.0,177,5.0
Jeep,2017,41.0,17000,Petrol,Automatic,First ,9.5,3604.0,280,5.0
Land,2019,45.0,21000,Diesel,Automatic,First ,12.83,1999.0,148.31,7.0
Mercedes-Benz,2017,60.0,37000,Diesel,Automatic,First ,13.5,2987.0,254.79,5.0
BMW,2018,37.9,29500,Diesel,Automatic,First ,22.48,1995.0,187.74,5.0
BMW,2017,21.5,27000,Diesel,Automatic,First ,,,,
BMW,2019,58.0,7500,Diesel,Automatic,First ,16.78,1995.0,190,5.0
Skoda,2018,18.64999,50000,Petrol,Automatic,First ,14.67,1798.0,177.46,5.0
Mercedes-Benz,2016,27.0,35000,Diesel,Automatic,First ,15.0,2143.0,204,5.0
MG,2019,17.5,19000,Petrol,Automatic,First ,13.96,1451.0,141,5.0
Honda,2017,7.95,41000,Petrol,Automatic,First ,18.0,1497.0,117.6,5.0
Toyota,2013,6.25,39000,Petrol,Automatic,First ,14.28,1798.0,138.03,5.0
Volvo,2018,34.0,22000,Diesel,Automatic,First ,18.0,1969.0,190,5.0
Audi,2015,26.5,53000,Diesel,Automatic,First ,12.07,2967.0,241.4,7.0
Maruti,2015,5.35,40000,Diesel,Manual,First ,26.21,1248.0,88.5,5.0
Mercedes-Benz,2017,58.5,47000,Diesel,Automatic,First ,13.5,2987.0,282,5.0
BMW,2010,9.75,72200,Petrol,Automatic,Second ,10.8,2497.0,150,5.0
Hyundai,2016,8.05,49900,Petrol,Manual,First ,16.3,1797.0,147.5,5.0
Jaguar,2017,26.25,9000,Diesel,Automatic,First ,13.6,1999.0,177,5.0
Tata,2018,8.11,11000,Petrol,Manual,First ,17.0,1198.0,108.5,5.0
Volkswagen,2011,3.75,49000,Petrol,Manual,First ,15.04,1598.0,103.6,5.0
Hyundai,2012,5.5,95000,Petrol,Manual,First ,16.3,1797.0,147.5,5.0
Skoda,2016,6.45,11000,Petrol,Automatic,First ,14.3,1598.0,103.5,5.0
Mercedes-Benz,2018,25.5,18000,Petrol,Automatic,First ,15.04,1991.0,183,5.0
Maruti,2014,5.99,46100,Petrol,Manual,First ,16.02,1373.0,93.7,7.0
Mercedes-Benz,2017,27.0,16000,Petrol,Automatic,First ,14.74,1991.0,181.04,5.0
Honda,2017,8.75,18000,Petrol,Automatic,First ,15.6,1497.0,116.3,5.0
Toyota,2019,8.94999,9654,Petrol,Automatic,First ,19.56,1197.0,81.8,5.0
Maruti,2011,1.75,11000,Petrol,Manual,First ,23.95,998.0,67.05,5.0
Maruti,2012,3.4,24300,Petrol,Manual,First ,21.21,1197.0,81.8,5.0
Toyota,2016,15.25,42163,Diesel,Automatic,Second ,11.36,2755.0,171.5,7.0
Tata,2018,10.25,8000,Diesel,Automatic,First ,21.5,1497.0,108.5,5.0
BMW,2016,21.5,30000,Diesel,Automatic,First ,22.69,1995.0,190,5.0
Toyota,2016,19.0,41000,Petrol,Automatic,First ,19.16,2494.0,157.7,5.0
BMW,2016,29.0,12000,Diesel,Automatic,First ,18.12,1995.0,190,5.0
Toyota,2009,4.5,71000,Petrol,Automatic,First ,12.1,2362.0,164.7,5.0
Maruti,2016,8.5,20000,Petrol,Manual,First ,17.5,1373.0,91.1,7.0
Volvo,2017,100.0,30000,Petrol,Automatic,First ,42.0,1969.0,400,4.0
Volkswagen,2011,3.0,100000,Diesel,Manual,Second ,20.54,1598.0,103.6,5.0
Ford,2018,5.75,9500,Petrol,Manual,First ,18.16,1196.0,86.8,5.0
Ford,2011,1.6,120000,Diesel,Manual,First ,20.0,1399.0,68,5.0
Maruti,2015,5.15,36600,Petrol,Manual,First ,20.4,1197.0,81.8,5.0
Maruti,2015,3.9,50000,Petrol,Automatic,Second ,20.51,998.0,67,5.0
Hyundai,2016,5.5,14000,Petrol,Manual,Second ,18.6,1197.0,81.83,5.0
Maruti,1999,0.4,40000,Petrol,Manual,Second ,16.1,796.0,37,4.0
Maruti,2010,2.2,120000,Diesel,Manual,First ,21.1,1248.0,73.9,5.0
Hyundai,2015,4.25,70000,Petrol,Manual,First ,18.9,1197.0,82,5.0
Volkswagen,2019,4.8,13000,Petrol,Manual,First ,19.44,999.0,75,5.0
Hyundai,2014,4.0,60000,Petrol,Manual,Second ,18.9,1197.0,82,5.0
Maruti,2014,4.87,35000,Petrol,Manual,First ,19.1,1197.0,85.8,5.0
Hyundai,2016,3.86,44000,Petrol,Manual,Second ,19.1,1197.0,82,5.0
Honda,2005,1.0,120000,Petrol,Manual,Second ,13.0,1493.0,100,5.0
Toyota,2010,3.0,60000,Diesel,Manual,First ,21.43,1364.0,87.2,5.0
Daewoo,2000,1.0,60000,Petrol,Manual,First ,18.5,796.0,53,5.0
Toyota,2014,17.5,30000,Diesel,Manual,Second ,13.0,2982.0,168.5,7.0
Mahindra,2016,4.5,15000,Petrol,Manual,Second ,18.15,1198.0,82,6.0
Tata,2017,4.9,90000,Diesel,Manual,First ,22.95,1248.0,74,5.0
Honda,2009,3.45,47000,Petrol,Manual,Second ,17.0,1497.0,118,5.0
Maruti,2005,0.85,90000,Petrol,Manual,First ,17.3,993.0,60,5.0
Maruti,2010,2.15,120600,Petrol,Manual,Second ,18.9,998.0,67.1,5.0
Hyundai,2010,3.2,100000,Petrol,Manual,Third ,16.2,1599.0,103.2,5.0
Maruti,2016,4.59999,60000,Petrol,Manual,Second ,20.85,1197.0,83.14,5.0
Hyundai,2005,0.65,86000,Petrol,Manual,First ,15.3,1341.0,83,5.0
Hyundai,2020,7.2,5000,Petrol,Manual,First ,18.6,1197.0,81.86,5.0
Maruti,2017,8.0,37000,Diesel,Manual,First ,28.09,1248.0,88.5,5.0
Tata,2019,5.2,14000,Petrol,Manual,First ,20.3,1199.0,84,5.0
Maruti,2015,5.8,70000,Diesel,Manual,First ,20.77,1248.0,88.76,7.0
Toyota,2012,2.35,120000,Diesel,Manual,First ,,,,
Honda,2015,6.0,50000,Petrol,Manual,First ,17.4,1497.0,117.3,5.0
Honda,2014,2.9,60000,Petrol,Manual,Second ,19.4,1198.0,86.8,5.0
Maruti,2017,5.5,50000,Petrol,Manual,First ,20.85,1197.0,83.14,5.0
Hyundai,2013,3.75,70000,Petrol,Manual,First ,18.5,1197.0,82.85,5.0
Maruti,2003,0.4,90000,Petrol,Manual,Second ,,,,
Maruti,2018,4.2,35000,Petrol,Automatic,First ,20.51,998.0,67,5.0
Maruti,2017,5.5,20000,Petrol,Manual,First ,21.21,1197.0,81.8,5.0
Maruti,2018,2.7,20000,Petrol,Manual,First ,24.7,796.0,47.3,5.0
Maruti,2018,7.0,7800,Petrol,Automatic,First ,22.0,1197.0,81.8,5.0
Maruti,2017,5.0,20000,Petrol,Manual,First ,20.4,1197.0,81.8,5.0
Tata,2019,12.5,15000,Diesel,Manual,First ,17.6,2179.0,147.94,7.0
Hyundai,2013,3.2,31377,Petrol,Manual,Second ,18.5,1197.0,82.85,5.0
Maruti,2018,7.0,50000,Diesel,Manual,First ,28.4,1248.0,74.02,5.0
Maruti,2015,2.9,60000,Petrol,Manual,First ,20.51,998.0,67.04,5.0
Toyota,2012,5.5,100000,Petrol,Automatic,First ,14.53,1794.0,138.1,5.0
Honda,2012,2.65,60000,Petrol,Manual,First ,19.4,1198.0,86.8,5.0
Maruti,2018,8.3,5000,Petrol,Automatic,First ,21.4,1197.0,83.1,5.0
Tata,2017,8.0,60000,Diesel,Manual,First ,14.1,2179.0,147.94,7.0
Maruti,2011,1.6,25000,Petrol,Manual,Second ,19.7,796.0,46.3,5.0
Renault,2018,3.35,30000,Petrol,Manual,First ,25.17,799.0,53.3,5.0
Datsun,2017,3.29,80000,Petrol,Manual,Second ,20.63,1198.0,67,5.0
Maruti,2017,7.75,75000,Diesel,Manual,First ,24.3,1248.0,88.5,5.0
Hyundai,2020,5.24,32000,Petrol,Manual,First ,20.14,1197.0,81.86,5.0
Maruti,2015,2.45,40000,Petrol,Manual,First ,22.74,796.0,47.3,5.0
Hyundai,2012,2.75,93000,Petrol,Manual,Second ,17.0,1197.0,80,5.0
Tata,2018,5.2,60000,Petrol,Manual,First ,17.57,1193.0,88.7,5.0
Maruti,2008,1.3,120000,Petrol,Manual,Second ,,,,
Nissan,2014,5.5,37000,Petrol,Manual,First ,16.95,1498.0,97.7,5.0
Ford,2018,9.1,15000,Petrol,Manual,First ,17.0,1497.0,121.36,5.0
Nissan,2015,3.0,80000,Petrol,Manual,First ,19.49,1198.0,67.04,5.0
Maruti,2016,3.5,140000,Petrol,Manual,First ,20.51,998.0,67.04,5.0
Mahindra,2013,9.0,70000,Diesel,Manual,First ,12.83,2696.0,162,7.0
Mahindra,2013,3.0,120000,Diesel,Manual,Second ,17.21,1493.0,100,7.0
Maruti,2010,2.5,110000,Diesel,Manual,Second ,21.1,1248.0,73.9,5.0
Hyundai,2017,11.0,37000,Diesel,Manual,First ,19.67,1582.0,126.2,5.0
Renault,2016,2.7,44000,Petrol,Manual,First ,25.17,799.0,53.3,5.0
Maruti,2015,6.4,80000,Diesel,Manual,First ,20.77,1248.0,88.76,7.0
Mahindra,2015,6.5,125000,Diesel,Manual,First ,15.1,2179.0,140,7.0
Maruti,2017,4.09999,13500,Petrol,Manual,First ,15.37,1196.0,73,5.0
Hyundai,2011,1.65,75000,Petrol,Manual,First ,17.92,1086.0,62.1,5.0
Hyundai,2007,0.8,120000,Petrol,Manual,Second ,13.2,1495.0,94,5.0
Mahindra,2012,5.35,120000,Diesel,Manual,First ,15.1,2179.0,140,7.0
Toyota,2013,7.0,70000,Diesel,Manual,First ,12.99,2494.0,100.57,7.0
Maruti,2013,5.5,70000,Diesel,Manual,First ,23.4,1248.0,74,5.0
Honda,2019,6.8,15000,Petrol,Automatic,First ,19.0,1199.0,88.76,5.0
Hyundai,2009,2.0,53000,Petrol,Manual,Second ,20.36,1197.0,78.9,5.0
Maruti,2014,5.0,120000,Diesel,Manual,Second ,23.4,1248.0,74,5.0
Maruti,2016,10.0,70000,Diesel,Manual,First ,24.52,1248.0,88.5,7.0
Hyundai,2008,1.1,120000,Petrol,Manual,Second ,14.2,1341.0,82.9,5.0
Hyundai,2012,3.2,100000,Petrol,Manual,Second ,18.5,1197.0,80,5.0
Tata,2005,0.75,110000,Diesel,Manual,Second ,,,,
Maruti,2015,3.5,100000,Petrol,Manual,First ,20.4,1197.0,83.11,5.0
Tata,2013,1.7,162500,Diesel,Manual,First ,19.4,1405.0,70,5.0
Hyundai,2017,8.0,39000,Diesel,Manual,First ,22.54,1396.0,88.73,5.0
Maruti,2017,5.0,75000,Diesel,Manual,First ,26.8,1248.0,74,5.0
Tata,2017,13.8,50000,Diesel,Automatic,First ,17.6,2179.0,153.86,7.0
Mahindra,2019,13.0,40000,Diesel,Manual,First ,17.3,1497.0,121,8.0
Hyundai,2013,5.3,92500,Diesel,Manual,First ,22.32,1582.0,126.3,5.0
Maruti,2012,3.6,158000,Diesel,Manual,First ,23.4,1248.0,74,5.0
Maruti,2012,3.1,120000,Diesel,Manual,First ,19.3,1248.0,73.9,5.0
Honda,2015,7.25,50000,Diesel,Manual,Second ,26.0,1498.0,98.6,5.0
Maruti,2012,3.4,110000,Diesel,Manual,First ,19.3,1248.0,73.9,5.0
Hyundai,2017,5.5,2000,Diesel,Manual,Second ,25.4,1186.0,73.97,5.0
Toyota,2011,11.5,181000,Diesel,Manual,Second ,11.5,2982.0,171,7.0
Tata,2016,3.8,70000,Diesel,Manual,First ,27.28,1047.0,69,5.0
Nissan,2013,3.5,90000,Petrol,Automatic,Second ,17.97,1498.0,99.6,5.0
Hyundai,2019,6.1,2000,Petrol,Manual,First ,18.6,1197.0,81.86,5.0
Maruti,2015,5.25,20000,Petrol,Manual,First ,20.85,1197.0,83.14,5.0
Toyota,2011,4.8,120000,Diesel,Manual,First ,12.8,2494.0,102,7.0
Mahindra,2017,7.8,35000,Diesel,Manual,First ,16.55,2498.0,105,6.0
Maruti,2012,3.2,193000,Diesel,Manual,First ,19.3,1248.0,73.9,5.0
Maruti,2014,3.75,80000,Petrol,Manual,First ,20.4,1197.0,81.8,5.0
Datsun,2019,3.0,40000,Petrol,Manual,First ,19.02,1198.0,67.05,5.0
Hyundai,2015,5.0,70000,Diesel,Manual,Fourth & Above ,22.54,1396.0,88.73,5.0
Mahindra,2011,4.04,122358,Diesel,Manual,First ,12.05,2179.0,120,9.0
Tata,2015,5.0,75000,Diesel,Manual,First ,14.07,2956.0,69.01,7.0
Tata,2017,3.5,120000,Diesel,Manual,First ,27.28,1047.0,69,5.0
Tata,2015,3.8,40000,Petrol,Manual,First ,17.57,1193.0,88.7,5.0
Hyundai,2008,1.14999,95200,Petrol,Manual,Third ,13.2,1495.0,94,5.0
Honda,2014,3.35,33033,Petrol,Manual,First ,19.4,1198.0,86.8,5.0
Hyundai,2015,4.65,63063,Petrol,Automatic,First ,18.9,1197.0,82,5.0
Tata,2012,2.9,60000,Diesel,Manual,First ,21.02,1248.0,88.76,5.0
Maruti,2005,1.1,45000,Petrol,Manual,Second ,19.7,796.0,46.3,5.0
Tata,2011,4.5,80000,Diesel,Manual,Third ,11.57,2179.0,138.1,7.0
Mahindra,2009,4.0,170000,Diesel,Manual,Second ,13.6,2523.0,63,7.0
Mahindra,2007,2.1,207890,Diesel,Manual,Second ,13.6,2523.0,63,7.0
Mercedes-Benz,2018,46.0,7976,Diesel,Automatic,First ,17.9,2143.0,170,5.0
Maruti,2016,2.2,35000,Petrol,Manual,First ,16.8,796.0,34.2,8.0
Hyundai,2017,4.5,35000,Petrol,Manual,First ,18.9,1197.0,82,5.0
Hyundai,2017,4.5,35000,Petrol,Manual,First ,18.9,1197.0,82,5.0
Hyundai,2013,2.9,50000,Petrol,Automatic,First ,16.95,1197.0,78.9,5.0
Maruti,2016,5.2,20000,Petrol,Manual,First ,20.4,1197.0,81.8,5.0
Hyundai,2011,2.65,20000,Petrol,Automatic,First ,16.95,1197.0,78.9,5.0
Maruti,2012,3.3,50000,Petrol,Manual,Second ,18.6,1197.0,85.8,5.0
Maruti,2012,3.3,50000,Petrol,Manual,Second ,18.6,1197.0,85.8,5.0
Mahindra,2014,5.09999,120000,Diesel,Manual,First ,15.96,2523.0,62.1,7.0
Hyundai,2014,5.0,70000,Petrol,Manual,First ,17.1,1591.0,121.3,5.0
Hyundai,2015,5.25,50000,Petrol,Manual,First ,17.19,1197.0,81.86,5.0
Maruti,2019,6.75,16500,Petrol,Manual,First ,21.01,1197.0,81.8,5.0
Hyundai,2010,3.0,70000,Petrol,Manual,First ,17.0,1197.0,80,5.0
Maruti,2005,0.9,99361,Petrol,Manual,Second ,19.7,796.0,46.3,5.0
Maruti,2017,6.5,25000,Diesel,Manual,First ,26.59,1248.0,74,5.0
Maruti,2014,4.09,70000,Petrol,Manual,Second ,19.1,1197.0,85.8,5.0
Hyundai,2015,3.95,80000,Diesel,Manual,Second ,24.0,1120.0,70,5.0
Maruti,2010,2.15,70000,Petrol,Manual,Second ,,,,
Maruti,2014,4.0,70000,Petrol,Manual,Second ,19.1,1197.0,85.8,5.0
Chevrolet,2012,1.2,60000,Petrol,Manual,Third ,18.6,1199.0,79.4,5.0
Tata,2018,6.45,10000,Petrol,Automatic,First ,20.3,1199.0,84,5.0
Maruti,2006,0.81,80000,Petrol,Manual,First ,16.1,796.0,37,4.0
Honda,2017,13.0,30000,Diesel,Manual,First ,25.6,1498.0,97.9,5.0
Honda,2017,12.5,33000,Diesel,Manual,First ,25.6,1498.0,97.9,5.0
Maruti,2013,5.35,90000,Petrol,Manual,Third ,16.02,1373.0,93.7,7.0
Nissan,2014,5.55,80100,Diesel,Manual,Second ,19.01,1461.0,108.5,5.0
Honda,2014,7.25,120000,Petrol,Manual,First ,17.4,1497.0,117.3,5.0
Mahindra,1983,3.0,10000,Diesel,Manual,Third ,,,,
Renault,2016,2.29999,40000,Petrol,Manual,First ,25.17,799.0,53.3,5.0
Toyota,2013,8.0,160000,Diesel,Manual,Second ,12.99,2494.0,100.6,8.0
Maruti,2017,4.09999,47000,Petrol,Manual,First ,20.51,998.0,67.04,5.0
Hyundai,2018,12.1,25000,Diesel,Manual,First ,21.38,1396.0,88.7,5.0
Tata,2017,4.0,26000,Petrol,Manual,First ,23.84,1199.0,84,5.0
Hyundai,2018,5.2,29000,Diesel,Manual,First ,24.0,1186.0,73.97,5.0
