name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
36,2018,24.75,7.601402334583733,0,0,0,16.8,1984.0,150.0,5.0
23,2018,5.0,10.59665973278358,1,0,0,22.0,1197.0,81.8,5.0
31,2018,3.4,9.90353755128617,1,1,0,25.17,799.0,53.3,5.0
23,2018,7.4,10.566639335560671,0,1,0,27.39,1248.0,74.0,5.0
23,2018,6.0,11.153102714740765,1,0,0,22.0,1197.0,81.8,5.0
36,2018,24.75,7.601402334583733,0,0,0,16.8,1984.0,150.0,5.0
23,2018,6.8,11.695255355062796,0,1,0,28.4,1248.0,74.02,5.0
23,2018,7.64,10.12667110305036,1,1,0,20.73,1373.0,91.1,5.0
23,2018,7.0,9.472781556562168,1,1,0,21.4,1197.0,83.1,5.0
11,2018,6.7,11.440365524765756,0,1,0,27.4,1498.0,98.63,5.0
23,2018,6.0,11.002116507732016,0,1,0,27.39,1248.0,74.0,5.0
12,2018,5.2,8.699681400989514,1,1,0,18.9,1197.0,81.86,5.0
23,2018,2.0,10.12667110305036,1,1,0,16.8,796.0,34.2,8.0
11,2018,5.6,10.819798284210286,0,1,0,25.8,1498.0,98.6,5.0
23,2018,5.75,9.210440366976515,1,1,0,20.89,1197.0,81.8,5.0
23,2018,8.75,10.819798284210286,0,1,0,24.3,1248.0,88.5,5.0
3,2018,28.5,10.203629181337648,0,0,0,17.05,1995.0,184.0,5.0
2,2018,28.0,10.165890277802454,0,0,0,15.73,1968.0,174.33,5.0
3,2018,39.0,9.746892220313054,0,0,0,22.48,1995.0,187.74,5.0
12,2018,5.0,11.695255355062796,1,1,0,18.9,1197.0,81.86,5.0
23,2018,3.08,9.61587214452889,1,1,0,24.7,796.0,47.3,5.0
23,2018,6.8,10.239995502805316,1,0,0,21.21,1197.0,81.8,5.0
34,2018,29.0,10.736418414365376,0,1,0,14.24,2755.0,174.5,7.0
12,2018,6.5,10.819798284210286,0,1,0,24.0,1186.0,73.97,5.0
33,2018,4.5,11.225256725762891,1,1,0,20.3,1199.0,84.0,5.0
23,2018,7.5,8.517393171418904,0,1,0,24.3,1248.0,88.5,5.0
12,2018,5.7,10.12667110305036,1,1,0,18.6,1197.0,81.83,5.0
22,2018,17.0,9.61587214452889,0,1,0,15.1,2179.0,152.87,7.0
10,2018,6.4,11.31448672129398,0,1,0,25.83,1498.0,99.0,5.0
23,2018,5.8,11.695255355062796,0,1,0,23.4,1248.0,74.0,5.0
23,2018,3.75,9.35018926709258,1,1,0,23.95,998.0,67.05,5.0
33,2018,4.09999,10.463131911491969,1,1,2,23.84,1199.0,84.0,5.0
12,2018,5.8,10.12667110305036,1,1,0,18.9,1197.0,81.86,5.0
31,2018,2.75,9.90353755128617,1,1,0,23.01,999.0,67.0,5.0
22,2018,12.0,10.12667110305036,0,1,0,15.1,2179.0,152.87,7.0
33,2018,4.38999,10.12667110305036,1,1,0,23.84,1199.0,84.0,5.0
23,2018,7.0,11.002116507732016,0,1,0,28.4,1248.0,74.0,5.0
23,2018,7.4,10.819798284210286,0,1,0,28.4,1248.0,74.02,5.0
7,2018,3.0,9.852246888342531,1,1,0,22.5,999.0,67.0,5.0
23,2018,9.11999,10.12667110305036,0,0,0,24.3,1248.0,88.5,5.0
23,2018,6.5,9.61587214452889,1,1,0,21.21,1197.0,81.8,5.0
23,2018,5.6,10.12667110305036,1,1,0,22.0,1197.0,81.8,5.0
23,2018,7.4,10.566639335560671,0,1,0,27.39,1248.0,74.0,5.0
23,2018,6.0,11.153102714740765,1,0,0,22.0,1197.0,81.8,5.0
36,2018,24.75,7.601402334583733,0,0,0,16.8,1984.0,150.0,5.0
23,2018,7.4,10.566639335560671,0,1,0,27.39,1248.0,74.0,5.0
23,2018,6.0,11.153102714740765,1,0,0,22.0,1197.0,81.8,5.0
12,2018,6.5,11.048378918724966,1,1,0,18.6,1197.0,81.83,5.0
23,2018,6.98,10.22756182242878,0,0,0,28.4,1248.0,74.02,5.0
23,2018,4.45,10.404141620980624,1,0,0,20.52,1197.0,81.8,5.0
33,2018,5.39,11.002116507732016,0,1,0,22.95,1248.0,74.0,5.0
34,2018,7.3,11.407576060361786,0,1,0,23.59,1364.0,67.05,5.0
23,2018,6.11,9.105090961257083,1,1,0,19.1,1197.0,85.8,5.0
23,2018,4.9,10.239995502805316,1,1,0,16.1,1197.0,85.0,5.0
22,2018,13.5,10.59665973278358,0,1,0,16.0,2179.0,138.0,7.0
12,2018,5.7,9.90353755128617,1,1,0,18.9,1197.0,81.86,5.0
12,2018,5.4,10.308985993422082,0,1,0,24.0,1186.0,73.97,5.0
12,2018,11.5,10.691967639914864,0,0,0,17.01,1582.0,126.2,5.0
2,2018,39.75,10.367253014814716,0,0,0,17.01,1968.0,188.0,5.0
3,2018,37.9,10.292179440058462,0,0,0,22.48,1995.0,187.74,5.0
32,2018,18.64999,10.819798284210286,1,0,0,14.67,1798.0,177.46,5.0
36,2018,34.0,9.99884318585288,0,0,0,18.0,1969.0,190.0,5.0
12,2018,7.8,10.463131911491969,0,1,0,22.54,1396.0,88.73,5.0
22,2018,11.0,10.819798284210286,0,1,0,15.1,2179.0,152.87,7.0
33,2018,4.5,10.463131911491969,1,1,0,20.3,1199.0,84.0,5.0
33,2018,7.9,9.61587214452889,1,1,0,17.0,1198.0,108.5,5.0
12,2018,10.0,10.308985993422082,0,0,0,22.0,1582.0,126.2,5.0
35,2018,5.6,9.58162802828276,1,1,0,18.78,999.0,75.0,5.0
22,2018,14.75,10.085850775128716,0,1,0,15.1,2179.0,152.87,7.0
31,2018,9.0,10.463131911491969,0,1,0,21.04,1461.0,83.8,7.0
23,2018,5.5,8.517393171418904,1,1,0,22.0,1197.0,81.8,5.0
23,2018,6.3,9.61587214452889,1,1,0,21.21,1197.0,81.8,5.0
23,2018,2.6,10.308985993422082,1,1,0,16.8,796.0,34.2,8.0
23,2018,7.4,10.566639335560671,0,1,0,27.39,1248.0,74.0,5.0
23,2018,6.0,11.153102714740765,1,0,0,22.0,1197.0,81.8,5.0
36,2018,24.75,7.601402334583733,0,0,0,16.8,1984.0,150.0,5.0
33,2018,7.75,11.289794413577894,0,1,0,22.95,1248.0,74.0,5.0
11,2018,10.35,9.61587214452889,0,1,0,25.5,1498.0,98.6,5.0
10,2018,9.0,9.852246888342531,0,1,0,23.0,1498.0,98.96,5.0
23,2018,8.75,10.463131911491969,0,1,2,25.47,1248.0,88.5,7.0
23,2018,3.1,9.210440366976515,1,1,0,24.7,796.0,47.3,5.0
22,2018,10.0,10.463131911491969,0,1,0,15.4,2523.0,75.0,7.0
31,2018,3.5,10.59665973278358,1,1,0,25.17,799.0,53.3,5.0
23,2018,7.0,11.51293546492023,0,1,2,28.4,1248.0,74.02,5.0
23,2018,7.4,10.566639335560671,0,1,0,27.39,1248.0,74.0,5.0
23,2018,6.0,11.153102714740765,1,0,0,22.0,1197.0,81.8,5.0
36,2018,24.75,7.601402334583733,0,0,0,16.8,1984.0,150.0,5.0
22,2018,8.5,9.61587214452889,0,1,2,16.55,2498.0,105.0,6.0
23,2018,6.2,9.61587214452889,1,0,0,20.89,1197.0,81.8,5.0
23,2018,7.0,9.210440366976515,1,1,2,21.4,1197.0,83.1,5.0
12,2018,12.0,10.203629181337648,1,1,0,15.8,1591.0,121.3,5.0
23,2018,7.4,9.105090961257083,1,0,0,21.4,1197.0,83.1,5.0
22,2018,8.5,9.61587214452889,0,1,2,16.55,2498.0,105.0,6.0
23,2018,6.2,9.61587214452889,1,0,0,20.89,1197.0,81.8,5.0
23,2018,7.0,9.210440366976515,1,1,2,21.4,1197.0,83.1,5.0
10,2018,7.0,10.471043165047808,0,1,0,23.8,1499.0,98.97,5.0
10,2018,7.95,7.95892649305011,0,1,0,23.8,1499.0,98.97,5.0
22,2018,4.5,9.90353755128617,1,1,0,18.15,1198.0,82.0,6.0
23,2018,7.5,10.59665973278358,0,1,0,25.1,1248.0,88.5,5.0
23,2018,10.5,9.210440366976515,0,1,0,25.47,1248.0,88.5,7.0
23,2018,3.1,10.308985993422082,1,1,0,24.7,796.0,47.3,5.0
33,2018,5.95,10.239995502805316,1,1,2,17.0,1198.0,108.5,5.0
33,2018,5.5,10.043292972227004,1,1,0,20.3,1199.0,84.0,5.0
22,2018,8.5,9.90353755128617,0,1,0,18.49,2179.0,120.0,9.0
33,2018,3.5,10.819798284210286,1,1,0,23.84,1199.0,84.0,5.0
23,2018,6.3,10.736418414365376,0,1,0,28.4,1248.0,74.0,5.0
22,2018,4.0,10.819798284210286,0,1,0,23.5,909.0,45.0,8.0
23,2018,7.64,10.12667110305036,1,1,0,20.73,1373.0,91.1,5.0
33,2018,15.75,10.308985993422082,0,1,0,17.6,2179.0,153.86,7.0
9,2018,10.5,9.472781556562168,0,1,0,17.0,2200.0,139.01,7.0
11,2018,6.35,10.59665973278358,1,1,0,17.8,1198.0,86.7,5.0
