name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
34,2012,7.3,12.429220196836384,0,1,0,12.99,2494.0,100.0,7.0
5,2012,2.2,11.156264806643742,0,1,2,25.44,936.0,57.6,5.0
10,2012,3.0,11.350418300109132,1,1,2,15.6,1196.0,70.0,5.0
22,2012,3.2,11.289794413577894,0,1,2,13.6,2523.0,63.0,8.0
23,2012,4.5,10.308985993422082,1,1,0,17.5,1197.0,85.8,5.0
35,2012,4.5,11.407576060361786,0,1,0,20.54,1598.0,103.6,5.0
12,2012,4.15,11.002116507732016,1,1,0,17.7,1497.0,113.42,5.0
31,2012,4.8,10.928381536709956,0,1,2,19.01,1461.0,108.45,5.0
12,2012,2.1,11.23850177707664,1,1,1,20.36,1197.0,78.9,5.0
22,2012,5.0,11.23850177707664,0,1,0,15.96,2523.0,62.1,7.0
34,2012,3.75,10.364450437129715,1,1,2,17.6,1496.0,88.7,5.0
12,2012,2.7,10.68638402523968,1,1,2,21.1,814.0,55.2,5.0
10,2012,3.0,11.156264806643742,0,1,2,20.0,1399.0,68.0,5.0
23,2012,2.75,9.90353755128617,1,1,0,18.9,998.0,67.1,5.0
23,2012,2.35,11.49782197939291,1,1,2,19.0,998.0,66.1,5.0
23,2012,2.15,11.407576060361786,1,1,3,19.7,796.0,46.3,5.0
33,2012,1.35,11.695255355062796,0,1,2,19.0,1405.0,71.0,5.0
34,2012,12.25,11.982935344196433,0,0,0,11.5,2982.0,169.0,7.0
23,2012,2.25,11.289794413577894,1,1,2,18.9,998.0,67.1,5.0
12,2012,3.35,11.81303746480054,0,1,0,21.9,1396.0,88.76,5.0
22,2012,4.0,11.695255355062796,0,1,0,15.96,2523.0,62.1,7.0
33,2012,1.68,12.154784614286667,0,1,2,19.09,1396.0,69.0,5.0
34,2012,3.0,11.695255355062796,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
22,2012,3.4,11.60824473564232,0,1,2,15.96,2523.0,63.0,9.0
22,2012,5.4,11.407576060361786,0,1,3,12.05,2179.0,120.0,8.0
23,2012,4.2,11.695255355062796,0,1,2,19.3,1248.0,73.9,5.0
12,2012,3.21,11.51293546492023,0,1,2,23.0,1396.0,90.0,5.0
22,2012,3.5,11.695255355062796,0,1,1,14.0,2498.0,112.0,8.0
33,2012,2.5,10.59665973278358,0,1,0,22.3,1248.0,74.0,5.0
23,2012,1.0,10.839600519357369,1,1,0,16.1,796.0,37.0,4.0
12,2012,2.44,10.545367754151744,1,1,0,21.1,814.0,55.2,5.0
23,2012,2.8,11.958002235442097,0,1,0,23.2,1248.0,73.94,5.0
23,2012,3.45,10.819798284210286,1,1,2,18.6,1197.0,85.8,5.0
23,2012,2.75,11.156264806643742,1,1,2,18.5,1197.0,85.8,5.0
10,2012,3.0,11.06665398721974,0,1,2,17.8,1399.0,67.0,5.0
5,2012,2.0,11.156264806643742,0,1,2,25.44,936.0,57.6,5.0
33,2012,2.04999,11.695255355062796,0,1,2,19.09,1396.0,69.0,5.0
33,2012,2.04999,11.695255355062796,0,1,2,19.09,1396.0,69.0,5.0
33,2012,1.3,11.002116507732016,0,1,0,22.3,1248.0,74.0,5.0
12,2012,3.2,11.588274095760076,0,1,2,21.9,1396.0,90.0,5.0
23,2012,4.0,11.51293546492023,0,1,3,20.77,1248.0,88.76,7.0
5,2012,1.5,11.60824473564232,0,1,0,25.44,936.0,57.6,5.0
12,2012,4.5,11.695255355062796,0,1,2,22.32,1582.0,126.32,5.0
23,2012,4.15,11.58989576532275,0,1,0,19.3,1248.0,73.9,5.0
23,2012,4.15,11.58989576532275,0,1,0,23.4,1248.0,74.0,5.0
23,2012,4.25,11.472113887062386,0,1,2,20.77,1248.0,88.8,7.0
34,2012,11.0,11.92504173829169,0,1,0,12.8,2494.0,102.0,8.0
35,2012,3.5,10.59665973278358,0,1,0,20.54,1598.0,103.6,5.0
23,2012,3.0,11.156264806643742,0,1,0,23.2,1248.0,73.94,5.0
33,2012,3.25,11.695255355062796,0,1,0,13.93,2179.0,138.03,7.0
23,2012,2.2,12.793870421481676,1,1,2,18.9,998.0,67.1,5.0
10,2012,3.5,11.28966940732742,0,1,2,17.8,1399.0,67.0,5.0
10,2012,4.25,11.309988870964506,0,1,0,20.0,1399.0,68.0,5.0
10,2012,4.5,11.409407694857888,0,1,0,17.8,1399.0,67.0,5.0
22,2012,3.5,10.12667110305036,0,1,0,21.03,1461.0,65.0,5.0
22,2012,2.54999,11.156264806643742,0,1,2,20.8,1461.0,65.0,5.0
34,2012,3.0,11.289794413577894,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
22,2012,2.6,11.156264806643742,0,1,2,21.03,1461.0,65.0,5.0
10,2012,2.8,11.002116507732016,0,1,0,20.0,1399.0,68.0,5.0
22,2012,4.5,12.013706813470414,0,1,0,15.96,2523.0,62.1,7.0
22,2012,1.8,11.60824473564232,1,1,2,13.87,1390.0,75.0,5.0
5,2012,1.3,11.60824473564232,1,1,0,16.2,995.0,62.1,5.0
23,2012,2.25,11.289794413577894,1,1,0,18.9,998.0,67.1,5.0
24,2012,14.0,10.819798284210286,0,0,0,14.84,2143.0,170.0,5.0
34,2012,7.3,12.25486757159303,0,1,0,12.99,2494.0,100.0,7.0
33,2012,3.0,10.59665973278358,0,1,0,23.57,1396.0,70.0,5.0
31,2012,3.0,11.51293546492023,0,1,3,23.08,1461.0,63.12,5.0
33,2012,1.5,11.60824473564232,0,1,0,22.3,1248.0,74.0,5.0
10,2012,2.0,11.556951919719207,0,1,2,20.0,1399.0,68.0,5.0
31,2012,4.0,11.695255355062796,0,1,3,19.01,1461.0,108.45,5.0
5,2012,1.7,11.407576060361786,0,1,0,25.44,936.0,57.6,5.0
31,2012,3.5,11.561725152903833,0,1,2,19.01,1461.0,108.45,5.0
31,2012,3.75,11.51293546492023,0,1,2,19.01,1461.0,108.45,5.0
23,2012,4.5,11.49273296168228,0,1,1,20.77,1248.0,88.8,7.0
12,2012,2.7,10.933124826700707,1,1,0,20.36,1197.0,78.9,5.0
23,2012,4.0,11.51293546492023,0,1,0,19.3,1248.0,73.9,5.0
35,2012,2.29999,11.156264806643742,0,1,1,22.07,1199.0,73.9,5.0
12,2012,3.95,11.695255355062796,0,1,0,22.32,1582.0,126.32,5.0
23,2012,4.0,11.407576060361786,0,1,2,22.9,1248.0,74.0,5.0
23,2012,1.91,11.407576060361786,1,1,0,19.0,998.0,67.1,5.0
23,2012,2.5,11.407576060361786,1,1,0,20.92,998.0,67.1,5.0
23,2012,4.3,11.60824473564232,0,1,2,19.3,1248.0,73.9,5.0
23,2012,1.85,11.002116507732016,1,1,2,19.7,796.0,46.3,5.0
23,2012,1.75,11.002116507732016,1,1,3,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
22,2012,5.5,12.100717685412471,0,1,3,15.96,2523.0,62.1,9.0
33,2012,1.5,11.918397239722838,0,1,3,19.09,1396.0,69.0,5.0
12,2012,2.9,11.51293546492023,0,1,2,21.9,1396.0,90.0,5.0
23,2012,4.95,11.289794413577894,0,1,2,19.3,1248.0,73.9,5.0
11,2012,5.5,11.326607934898927,1,1,0,16.8,1497.0,116.3,5.0
22,2012,2.5,11.686887175419702,0,1,0,14.0,2489.0,95.0,8.0
34,2012,5.5,10.963514925888669,1,0,0,14.53,1794.0,138.1,5.0
33,2012,1.58,11.60824473564232,0,1,2,19.09,1396.0,69.0,5.0
22,2012,4.2,10.819798284210286,0,1,0,15.96,2523.0,62.1,7.0
22,2012,4.5,11.695255355062796,0,1,0,12.05,2179.0,120.0,9.0
22,2012,5.5,11.407576060361786,0,1,3,12.05,2179.0,120.0,8.0
34,2012,2.85,11.289794413577894,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
34,2012,2.8,11.289794413577894,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
11,2012,6.0,11.87778383316698,1,1,0,12.8,2354.0,177.6,5.0
12,2012,1.7,10.59665973278358,1,1,0,21.1,814.0,55.2,5.0
5,2012,4.95,11.31448672129398,0,1,3,17.3,1998.0,163.7,5.0
23,2012,0.8,11.695255355062796,1,1,2,19.7,796.0,35.0,8.0
34,2012,6.0,11.884495917930655,0,1,2,12.99,2494.0,100.0,8.0
12,2012,3.0,11.695255355062796,1,1,0,18.5,1197.0,82.85,5.0
33,2012,3.0,11.289794413577894,0,1,0,17.0,1405.0,70.0,5.0
5,2012,1.25,10.59665973278358,1,1,2,16.2,995.0,62.1,5.0
22,2012,5.0,14.220976332738882,0,1,0,15.1,2179.0,140.0,7.0
23,2012,3.1,11.251573687764475,0,1,2,19.3,1248.0,73.9,5.0
23,2012,2.6,9.730977703126166,1,1,0,20.2,998.0,67.1,5.0
33,2012,2.29999,10.819798284210286,0,1,0,17.0,1405.0,70.0,5.0
33,2012,2.59,10.463131911491969,0,1,0,23.03,1396.0,69.0,5.0
33,2012,2.2,11.407576060361786,0,1,0,23.03,1396.0,69.0,5.0
33,2012,2.46,10.463131911491969,0,1,2,23.03,1396.0,69.0,5.0
33,2012,2.9,11.002116507732016,0,1,0,21.02,1248.0,88.76,5.0
10,2012,2.56,11.407576060361786,1,1,2,15.3,1596.0,99.6,5.0
22,2012,4.5,11.51293546492023,0,1,0,14.0,2523.0,75.0,8.0
27,2012,2.95,11.156264806643742,0,1,2,21.64,1461.0,84.8,5.0
10,2012,2.5,10.59665973278358,0,1,0,20.0,1399.0,68.0,5.0
22,2012,2.5,11.669937760751914,0,1,0,14.0,2498.0,112.0,8.0
27,2012,3.2,11.156264806643742,1,1,2,16.95,1498.0,97.7,5.0
22,2012,2.0,11.289794413577894,0,1,2,20.8,1461.0,65.0,5.0
22,2012,6.0,11.225256725762891,0,1,0,15.96,2523.0,62.1,7.0
23,2012,2.25,10.59665973278358,1,1,0,19.7,796.0,46.3,5.0
11,2012,5.4,11.51293546492023,1,1,2,16.8,1497.0,116.3,5.0
10,2012,3.0,11.407576060361786,0,1,0,20.0,1399.0,68.0,5.0
27,2012,3.5,10.819798284210286,1,1,0,16.95,1498.0,97.7,5.0
27,2012,2.04999,11.695255355062796,0,1,0,23.08,1461.0,63.1,5.0
10,2012,5.51,12.04355959836804,0,1,0,13.1,2499.0,141.0,7.0
23,2012,1.6,11.034905792929417,1,1,0,14.0,796.0,35.0,5.0
12,2012,4.0,11.8350162104899,0,1,0,22.32,1582.0,126.32,5.0
3,2012,13.0,11.849404844423074,0,0,2,18.88,1995.0,184.0,5.0
22,2012,5.5,11.775297421715829,0,1,0,15.1,2179.0,140.0,7.0
3,2012,13.0,11.849404844423074,0,0,2,18.88,1995.0,184.0,5.0
22,2012,5.5,11.775297421715829,0,1,0,15.1,2179.0,140.0,7.0
22,2012,4.5,11.695255355062796,0,1,0,15.96,2523.0,62.1,7.0
33,2012,2.0,11.119897691565695,0,1,0,12.2,1948.0,68.0,10.0
23,2012,2.54999,10.308985993422082,1,1,0,22.74,796.0,47.3,5.0
33,2012,3.1,11.362114203075018,0,1,0,21.12,1248.0,88.8,5.0
33,2012,2.54999,12.154784614286667,0,1,3,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
22,2012,4.4,11.695255355062796,0,0,3,11.79,2179.0,120.0,8.0
34,2012,7.25,11.976665770490769,0,1,2,12.8,2494.0,102.0,7.0
22,2012,3.25,11.60824473564232,0,1,2,15.96,2523.0,62.1,7.0
12,2012,1.95,11.289794413577894,1,1,2,21.1,814.0,55.2,5.0
2,2012,18.5,11.156264806643742,0,0,0,12.07,2967.0,241.4,7.0
23,2012,3.3,10.819798284210286,0,1,2,22.9,1248.0,74.0,5.0
33,2012,2.0,11.289794413577894,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
23,2012,2.52,10.778977123006351,1,1,0,20.92,998.0,67.1,5.0
23,2012,2.8,11.156264806643742,0,1,2,22.9,1248.0,74.0,5.0
23,2012,3.5,10.859018228147889,0,1,3,19.3,1248.0,73.9,5.0
23,2012,3.8,11.156264806643742,0,1,3,22.9,1248.0,74.0,5.0
11,2012,5.6,10.59665973278358,1,1,2,16.8,1497.0,116.3,5.0
33,2012,1.2,11.982935344196433,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
23,2012,2.0,10.292179440058462,1,1,0,20.92,998.0,67.1,5.0
23,2012,2.2,11.51293546492023,1,1,0,22.74,796.0,47.3,5.0
23,2012,3.8,11.002116507732016,0,1,0,19.3,1248.0,73.9,5.0
22,2012,2.6,11.60824473564232,0,1,0,21.03,1461.0,65.0,5.0
33,2012,2.0,11.407576060361786,0,1,0,23.57,1396.0,70.0,5.0
5,2012,1.41,11.759793355371237,1,1,3,18.6,1199.0,79.4,5.0
23,2012,2.29999,10.819798284210286,1,1,0,20.92,998.0,67.1,5.0
33,2012,0.83,11.407576060361786,0,1,2,25.0,1396.0,69.0,5.0
12,2012,3.5,10.463131911491969,1,1,0,17.0,1197.0,80.0,5.0
33,2012,2.59,10.463131911491969,0,1,0,23.03,1396.0,69.0,5.0
33,2012,2.2,11.407576060361786,0,1,0,23.03,1396.0,69.0,5.0
33,2012,2.46,10.463131911491969,0,1,2,23.03,1396.0,69.0,5.0
22,2012,4.09999,11.51293546492023,0,1,2,14.0,2498.0,112.0,8.0
22,2012,4.5,11.695255355062796,0,1,0,15.96,2523.0,62.1,7.0
10,2012,2.25,11.376395294789138,0,1,2,20.0,1399.0,68.05,5.0
10,2012,1.95,12.005919038576936,0,1,0,18.5,1399.0,68.0,5.0
23,2012,2.65,11.12724827816776,1,1,0,18.9,998.0,67.1,5.0
23,2012,2.65,11.778185532549744,0,1,2,23.2,1248.0,73.94,5.0
34,2012,4.5,11.904974309480185,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
22,2012,2.5,11.156264806643742,0,1,0,17.21,1493.0,100.0,7.0
11,2012,3.1,10.819798284210286,1,1,2,19.4,1198.0,86.8,5.0
5,2012,7.0,10.819798284210286,0,0,2,12.12,2231.0,184.0,7.0
22,2012,9.5,11.270866642542863,0,1,0,15.1,2179.0,140.0,7.0
12,2012,4.5,11.002116507732016,0,1,3,22.32,1582.0,126.32,5.0
10,2012,2.8,11.002116507732016,0,1,2,23.5,1498.0,88.7,5.0
5,2012,1.75,10.939621418827508,0,1,0,25.44,936.0,56.3,5.0
34,2012,7.5,11.695255355062796,0,1,0,12.8,2494.0,102.0,8.0
10,2012,5.0,11.60824473564232,0,0,0,11.4,2953.0,153.86,7.0
5,2012,1.2,11.002116507732016,0,1,2,25.44,936.0,57.6,5.0
23,2012,2.0,11.156264806643742,1,1,2,20.92,998.0,67.1,5.0
23,2012,5.2,11.19822841866684,0,1,0,20.77,1248.0,88.76,7.0
34,2012,2.78,11.695255355062796,0,1,2,23.59,1364.0,67.1,5.0
23,2012,3.2,11.695255355062796,0,1,2,22.9,1248.0,74.0,5.0
5,2012,4.0,11.06665398721974,0,1,0,16.52,1991.0,123.7,5.0
34,2012,6.0,11.350418300109132,0,1,0,21.43,1364.0,87.2,5.0
23,2012,2.75,10.819798284210286,1,1,0,20.92,998.0,67.1,5.0
5,2012,1.55,11.49273296168228,0,1,0,25.44,936.0,57.6,5.0
33,2012,2.4,11.156264806643742,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
33,2012,2.4,11.156264806643742,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
33,2012,3.0,11.60824473564232,0,1,2,21.12,1248.0,88.8,5.0
27,2012,3.0,11.407576060361786,0,1,0,21.64,1461.0,84.8,5.0
34,2012,9.6,11.938199736300923,0,1,0,12.8,2494.0,102.0,8.0
12,2012,2.5,11.542493975902508,1,1,0,20.36,1197.0,78.9,5.0
35,2012,3.75,11.407576060361786,0,1,0,20.54,1598.0,103.6,5.0
12,2012,3.9,11.51293546492023,0,1,2,22.32,1582.0,126.32,5.0
33,2012,3.0,11.695255355062796,0,1,0,25.0,1396.0,69.0,5.0
23,2012,3.5,11.156264806643742,0,1,2,21.5,1248.0,88.8,5.0
34,2012,5.0,11.407576060361786,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
34,2012,4.15,11.736077016252436,0,1,2,21.43,1364.0,87.2,5.0
12,2012,2.25,11.60824473564232,1,1,0,19.81,1086.0,68.05,5.0
33,2012,1.19,11.461642696843066,0,1,2,19.4,1405.0,70.0,5.0
23,2012,2.9,11.561725152903833,0,1,2,19.3,1248.0,73.9,5.0
23,2012,3.7,11.002116507732016,0,1,0,22.9,1248.0,74.0,5.0
23,2012,1.8,11.289794413577894,1,1,0,22.74,796.0,47.3,5.0
22,2012,3.1,11.362114203075018,0,1,0,14.0,2498.0,112.0,8.0
22,2012,7.0,10.819798284210286,0,1,0,12.2,2498.0,112.0,8.0
10,2012,3.25,11.918397239722838,0,1,0,20.0,1399.0,68.0,5.0
33,2012,0.75,9.39274525863144,1,1,0,16.84,1193.0,64.4,5.0
22,2012,5.25,11.695255355062796,0,1,0,12.05,2179.0,120.0,8.0
23,2012,3.6,11.51293546492023,1,1,2,18.5,1197.0,85.8,5.0
23,2012,2.75,11.002116507732016,1,1,0,19.0,998.0,66.1,5.0
35,2012,3.61,11.407576060361786,0,1,0,20.54,1598.0,103.6,5.0
33,2012,2.0,12.100717685412471,0,1,0,18.4,1248.0,75.0,5.0
12,2012,4.15,11.002116507732016,1,1,0,17.7,1497.0,113.42,5.0
22,2012,5.6,11.531786472611149,0,1,2,12.05,2179.0,120.0,8.0
23,2012,3.1,11.51293546492023,1,1,0,19.1,1197.0,85.8,5.0
34,2012,3.2,11.695255355062796,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
32,2012,2.2,11.156264806643742,0,1,3,20.86,1199.0,75.0,5.0
35,2012,3.6,11.002116507732016,1,1,3,15.04,1598.0,103.6,5.0
12,2012,1.8,10.933124826700707,1,1,0,21.1,814.0,55.2,5.0
12,2012,3.5,11.60824473564232,0,1,3,23.0,1396.0,90.0,5.0
23,2012,1.8,11.156264806643742,1,1,2,19.7,796.0,46.3,5.0
23,2012,3.0,11.156264806643742,0,1,0,23.2,1248.0,73.94,5.0
23,2012,3.5,10.308985993422082,1,1,0,17.5,1298.0,85.8,5.0
11,2012,2.29999,11.60824473564232,1,1,0,19.4,1198.0,86.8,5.0
33,2012,1.75,11.002116507732016,0,1,0,22.3,1248.0,74.0,5.0
33,2012,4.5,11.130800836219972,0,1,0,13.93,2956.0,138.1,7.0
32,2012,1.99,10.819798284210286,0,1,2,20.86,1199.0,75.0,5.0
34,2012,5.2,11.995357787034976,0,1,1,12.8,2494.0,102.0,7.0
33,2012,1.7,11.695255355062796,0,1,3,19.09,1396.0,69.0,5.0
10,2012,2.2,11.51293546492023,0,1,2,20.0,1399.0,68.0,5.0
31,2012,2.5,11.695255355062796,0,1,3,21.8,1461.0,78.0,5.0
34,2012,3.5,10.59665973278358,1,1,3,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
23,2012,2.85,11.141876276228,1,1,0,17.5,1298.0,85.8,5.0
23,2012,4.5,11.48247656671073,0,1,3,22.9,1248.0,74.0,5.0
10,2012,3.2,11.5520981000447,0,1,1,20.0,1399.0,68.0,5.0
33,2012,2.85,12.08954444723597,0,1,2,22.3,1248.0,74.0,5.0
12,2012,3.0,10.62135173563291,1,1,2,20.36,1197.0,78.9,5.0
31,2012,5.45,11.407576060361786,0,1,2,20.46,1461.0,83.8,5.0
10,2012,3.4,11.695255355062796,0,1,3,17.8,1399.0,67.0,5.0
31,2012,2.45,11.51293546492023,0,1,0,23.08,1461.0,63.1,5.0
34,2012,4.15,11.407576060361786,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
33,2012,2.87,11.695255355062796,0,1,0,21.12,1248.0,88.8,5.0
34,2012,2.8,11.51293546492023,0,1,2,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
22,2012,7.0,11.51293546492023,0,1,2,15.1,2179.0,140.0,7.0
35,2012,4.0,11.002116507732016,0,1,3,20.5,1598.0,105.0,5.0
22,2012,1.4,11.695255355062796,0,1,2,21.03,1461.0,65.0,5.0
27,2012,2.9,11.62690572367146,0,1,0,21.64,1461.0,84.8,5.0
35,2012,2.8,11.289794413577894,0,1,3,20.54,1598.0,103.6,5.0
33,2012,2.6,10.736418414365376,0,1,0,19.4,1405.0,70.0,5.0
33,2012,2.0,11.407576060361786,0,1,0,22.3,1248.0,74.0,5.0
33,2012,2.0,11.407576060361786,0,1,0,22.3,1248.0,74.0,5.0
34,2012,3.15,11.51293546492023,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
23,2012,4.0,11.767575435251748,0,1,0,19.3,1248.0,73.9,5.0
33,2012,1.4,12.128116509451258,0,1,2,19.4,1405.0,70.0,5.0
35,2012,3.35,11.51293546492023,0,1,0,20.54,1598.0,103.6,5.0
22,2012,3.6,12.206077645517674,0,1,0,15.96,2523.0,62.1,7.0
33,2012,1.58,11.60824473564232,0,1,2,19.09,1396.0,69.0,5.0
34,2012,3.15,11.51293546492023,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
23,2012,2.8,11.156264806643742,1,1,2,18.6,1197.0,85.8,5.0
5,2012,1.8,11.002116507732016,1,1,0,18.6,1199.0,79.4,5.0
33,2012,3.0,11.289794413577894,0,1,2,13.93,2179.0,138.1,7.0
23,2012,1.9,11.60824473564232,1,1,0,15.37,1196.0,73.0,5.0
12,2012,4.15,11.289794413577894,0,1,2,22.32,1582.0,126.32,5.0
12,2012,4.4,11.289794413577894,0,1,2,22.32,1582.0,126.32,5.0
23,2012,4.59999,11.373674891823535,0,1,0,20.77,1248.0,88.76,7.0
31,2012,3.2,11.60824473564232,0,1,3,19.01,1461.0,108.45,5.0
10,2012,3.3,11.002116507732016,0,1,0,17.8,1399.0,67.0,5.0
22,2012,5.7,11.251573687764475,0,1,2,15.1,2179.0,140.0,7.0
34,2012,4.11,11.60824473564232,0,1,0,23.59,1364.0,67.04,5.0
23,2012,5.11,9.04793908261736,1,1,0,22.0,1197.0,81.8,5.0
33,2012,7.25,11.407576060361786,0,1,0,13.93,2179.0,138.0,7.0
35,2012,3.0,11.007103966325696,0,1,0,22.07,1199.0,73.9,5.0
34,2012,8.5,11.695255355062796,0,1,2,12.8,2494.0,102.0,8.0
22,2012,5.75,11.695255355062796,0,1,2,12.05,2179.0,120.0,8.0
12,2012,5.5,12.706850963741102,1,1,2,13.44,2359.0,198.25,5.0
31,2012,4.0,11.51293546492023,0,1,2,20.46,1461.0,83.8,5.0
12,2012,1.9,11.51293546492023,1,1,0,21.1,814.0,55.2,5.0
23,2012,3.35,11.185434773248891,0,1,0,21.1,1248.0,73.9,5.0
10,2012,3.0,10.896757843893464,0,1,0,20.0,1399.0,68.0,5.0
12,2012,4.15,11.315486209444275,0,1,0,22.54,1396.0,88.73,5.0
34,2012,6.5,11.8350162104899,0,1,2,12.8,2494.0,102.0,8.0
33,2012,0.6,10.59665973278358,1,1,2,25.4,624.0,38.0,4.0
33,2012,1.4,12.180759965737863,0,1,2,21.12,1248.0,88.8,5.0
12,2012,2.0,11.156264806643742,1,1,0,21.1,814.0,55.2,5.0
12,2012,1.8,11.51293546492023,1,1,2,21.1,814.0,55.2,5.0
23,2012,5.5,11.112462823634855,0,1,0,20.77,1248.0,88.76,7.0
5,2012,4.95,11.31448672129398,0,1,3,17.3,1998.0,163.7,5.0
22,2012,5.95,11.767575435251748,0,1,3,15.1,2179.0,140.0,7.0
22,2012,4.8,11.355955815579172,0,1,0,12.05,2179.0,120.0,8.0
8,2012,1.7,11.002116507732016,0,1,2,20.3,1248.0,75.0,5.0
23,2012,2.21,11.156264806643742,1,1,0,18.9,998.0,67.1,5.0
5,2012,1.4,11.225256725762891,0,1,0,25.44,936.0,57.6,5.0
27,2012,3.5,11.60824473564232,1,1,0,16.95,1498.0,97.7,5.0
33,2012,2.75,11.407576060361786,0,1,2,19.0,1405.0,71.0,5.0
31,2012,5.0,11.695255355062796,0,1,2,21.8,1461.0,78.0,5.0
31,2012,5.0,11.60824473564232,0,1,2,19.01,1461.0,108.45,5.0
33,2012,2.0,12.345838935721968,0,1,0,23.57,1396.0,70.0,5.0
22,2012,3.2,11.695255355062796,0,1,0,11.68,2498.0,112.0,7.0
32,2012,2.9,11.289794413577894,0,1,2,20.5,1598.0,103.5,5.0
23,2012,2.29999,11.695255355062796,0,1,0,23.2,1248.0,73.94,5.0
33,2012,1.25,11.695255355062796,0,1,0,22.3,1248.0,74.0,5.0
12,2012,3.5,10.12667110305036,1,1,0,20.36,1197.0,78.9,5.0
33,2012,2.50999,11.695255355062796,0,1,1,15.3,2956.0,83.8,7.0
10,2012,2.25,11.376395294789138,0,1,2,20.0,1399.0,68.05,5.0
12,2012,3.5,11.289794413577894,1,1,0,17.92,1086.0,62.1,5.0
34,2012,7.0,12.413090879946887,0,1,2,12.99,2494.0,100.0,7.0
