name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
12,2016,11.4,10.819798284210286,0,1,0,19.67,1582.0,126.2,5.0
10,2017,8.5,11.240329029936488,0,1,0,23.0,1498.0,98.96,5.0
23,2015,3.6,10.59665973278358,1,1,2,23.1,998.0,67.04,5.0
23,2015,7.0,11.60824473564232,0,1,2,20.77,1248.0,88.76,7.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
16,2017,41.0,9.741027444837728,1,0,0,9.5,3604.0,280.0,5.0
24,2017,60.0,10.518700218288163,0,0,0,13.5,2987.0,254.79,5.0
3,2017,21.5,10.203629181337648,0,0,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
24,2016,27.0,10.463131911491969,0,0,0,15.0,2143.0,204.0,5.0
11,2017,7.95,10.62135173563291,1,0,0,18.0,1497.0,117.6,5.0
2,2015,26.5,10.87806606028079,0,0,0,12.07,2967.0,241.4,7.0
23,2015,5.35,10.59665973278358,0,1,0,26.21,1248.0,88.5,5.0
24,2017,58.5,10.757924157061597,0,0,0,13.5,2987.0,282.0,5.0
12,2016,8.05,10.817796321618973,1,1,0,16.3,1797.0,147.5,5.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
32,2016,6.45,9.305741456739437,1,0,0,14.3,1598.0,103.5,5.0
24,2017,27.0,9.680406499268877,1,0,0,14.74,1991.0,181.04,5.0
11,2017,8.75,9.798182590890704,1,0,0,15.6,1497.0,116.3,5.0
34,2016,15.25,10.64932205537508,0,0,2,11.36,2755.0,171.5,7.0
3,2016,21.5,10.308985993422082,0,0,0,22.69,1995.0,190.0,5.0
34,2016,19.0,10.62135173563291,1,0,0,19.16,2494.0,157.7,5.0
3,2016,29.0,9.39274525863144,0,0,0,18.12,1995.0,190.0,5.0
23,2016,8.5,9.90353755128617,1,1,0,17.5,1373.0,91.1,7.0
36,2017,100.0,10.308985993422082,1,0,0,42.0,1969.0,400.0,4.0
23,2015,5.15,10.50783084142058,1,1,0,20.4,1197.0,81.8,5.0
23,2015,3.9,10.819798284210286,1,0,2,20.51,998.0,67.0,5.0
12,2016,5.5,9.546884034617923,1,1,2,18.6,1197.0,81.83,5.0
12,2015,4.25,11.156264806643742,1,1,0,18.9,1197.0,82.0,5.0
12,2016,3.86,10.691967639914864,1,1,2,19.1,1197.0,82.0,5.0
22,2016,4.5,9.61587214452889,1,1,2,18.15,1198.0,82.0,6.0
33,2017,4.9,11.407576060361786,0,1,0,22.95,1248.0,74.0,5.0
23,2016,4.59999,11.002116507732016,1,1,2,20.85,1197.0,83.14,5.0
23,2017,8.0,10.518700218288163,0,1,0,28.09,1248.0,88.5,5.0
23,2015,5.8,11.156264806643742,0,1,0,20.77,1248.0,88.76,7.0
11,2015,6.0,10.819798284210286,1,1,0,17.4,1497.0,117.3,5.0
23,2017,5.5,10.819798284210286,1,1,0,20.85,1197.0,83.14,5.0
23,2017,5.5,9.90353755128617,1,1,0,21.21,1197.0,81.8,5.0
23,2017,5.0,9.90353755128617,1,1,0,20.4,1197.0,81.8,5.0
23,2015,2.9,11.002116507732016,1,1,0,20.51,998.0,67.04,5.0
33,2017,8.0,11.002116507732016,0,1,0,14.1,2179.0,147.94,7.0
7,2017,3.29,11.289794413577894,1,1,2,20.63,1198.0,67.0,5.0
23,2017,7.75,11.225256725762891,0,1,0,24.3,1248.0,88.5,5.0
23,2015,2.45,10.59665973278358,1,1,0,22.74,796.0,47.3,5.0
27,2015,3.0,11.289794413577894,1,1,0,19.49,1198.0,67.04,5.0
23,2016,3.5,11.849404844423074,1,1,0,20.51,998.0,67.04,5.0
12,2017,11.0,10.518700218288163,0,1,0,19.67,1582.0,126.2,5.0
31,2016,2.7,10.691967639914864,1,1,0,25.17,799.0,53.3,5.0
23,2015,6.4,11.289794413577894,0,1,0,20.77,1248.0,88.76,7.0
22,2015,6.5,11.736077016252436,0,1,0,15.1,2179.0,140.0,7.0
23,2017,4.09999,9.510519035757246,1,1,0,15.37,1196.0,73.0,5.0
23,2016,10.0,11.156264806643742,0,1,0,24.52,1248.0,88.5,7.0
23,2015,3.5,11.51293546492023,1,1,0,20.4,1197.0,83.11,5.0
12,2017,8.0,10.5713425658087,0,1,0,22.54,1396.0,88.73,5.0
23,2017,5.0,11.225256725762891,0,1,0,26.8,1248.0,74.0,5.0
33,2017,13.8,10.819798284210286,0,0,0,17.6,2179.0,153.86,7.0
11,2015,7.25,10.819798284210286,0,1,2,26.0,1498.0,98.6,5.0
12,2017,5.5,7.601402334583733,0,1,2,25.4,1186.0,73.97,5.0
33,2016,3.8,11.156264806643742,0,1,0,27.28,1047.0,69.0,5.0
23,2015,5.25,9.90353755128617,1,1,0,20.85,1197.0,83.14,5.0
22,2017,7.8,10.463131911491969,0,1,0,16.55,2498.0,105.0,6.0
12,2015,5.0,11.156264806643742,0,1,1,22.54,1396.0,88.73,5.0
33,2015,5.0,11.225256725762891,0,1,0,14.07,2956.0,69.01,7.0
33,2017,3.5,11.695255355062796,0,1,0,27.28,1047.0,69.0,5.0
33,2015,3.8,10.59665973278358,1,1,0,17.57,1193.0,88.7,5.0
12,2015,4.65,11.051905362739744,1,0,0,18.9,1197.0,82.0,5.0
23,2016,2.2,10.463131911491969,1,1,0,16.8,796.0,34.2,8.0
12,2017,4.5,10.463131911491969,1,1,0,18.9,1197.0,82.0,5.0
12,2017,4.5,10.463131911491969,1,1,0,18.9,1197.0,82.0,5.0
23,2016,5.2,9.90353755128617,1,1,0,20.4,1197.0,81.8,5.0
12,2015,5.25,10.819798284210286,1,1,0,17.19,1197.0,81.86,5.0
23,2017,6.5,10.12667110305036,0,1,0,26.59,1248.0,74.0,5.0
12,2015,3.95,11.289794413577894,0,1,2,24.0,1120.0,70.0,5.0
11,2017,13.0,10.308985993422082,0,1,0,25.6,1498.0,97.9,5.0
11,2017,12.5,10.404293143019792,0,1,0,25.6,1498.0,97.9,5.0
31,2016,2.29999,10.59665973278358,1,1,0,25.17,799.0,53.3,5.0
23,2017,4.09999,10.757924157061597,1,1,0,20.51,998.0,67.04,5.0
33,2017,4.0,10.165890277802454,1,1,0,23.84,1199.0,84.0,5.0
23,2016,6.5,10.819798284210286,1,0,0,21.4,1197.0,83.1,5.0
23,2017,3.51,10.491301994830229,1,1,0,23.1,998.0,67.04,5.0
12,2017,11.0,11.112462823634855,0,0,0,17.01,1582.0,126.2,5.0
7,2016,3.35,10.59665973278358,1,1,0,20.63,1198.0,67.0,5.0
12,2015,4.34999,10.59665973278358,1,1,0,18.9,1197.0,82.0,5.0
23,2016,5.5,11.002116507732016,0,1,2,26.59,1248.0,74.0,5.0
31,2016,3.0,10.308985993422082,1,1,0,25.17,799.0,53.3,5.0
35,2016,8.0,11.156264806643742,1,0,0,16.34,1798.0,189.3,5.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
34,2016,20.0,11.128585638477013,1,0,0,19.16,2494.0,157.7,5.0
11,2016,5.5,10.941907417643346,1,1,0,18.2,1199.0,88.7,5.0
34,2017,6.25,10.147961974552167,1,1,0,16.78,1496.0,88.73,5.0
12,2017,4.5,10.93828994344506,0,1,0,24.0,1186.0,73.97,5.0
32,2016,6.45,9.305741456739437,1,0,0,14.3,1598.0,103.5,5.0
23,2015,4.8,11.407576060361786,0,1,0,26.59,1248.0,74.0,5.0
23,2016,2.4,10.819798284210286,1,1,0,22.74,796.0,47.3,5.0
23,2017,7.5,9.852246888342531,0,0,0,28.4,1248.0,74.02,5.0
22,2016,12.9,10.819798284210286,0,0,0,16.0,2179.0,140.0,7.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
34,2016,20.0,11.128585638477013,1,0,0,19.16,2494.0,157.7,5.0
11,2016,5.5,10.941907417643346,1,1,0,18.2,1199.0,88.7,5.0
34,2017,6.25,10.147961974552167,1,1,0,16.78,1496.0,88.73,5.0
12,2017,4.5,10.93828994344506,0,1,0,24.0,1186.0,73.97,5.0
32,2016,6.45,9.305741456739437,1,0,0,14.3,1598.0,103.5,5.0
12,2017,9.5,10.714439990727769,0,1,0,21.38,1396.0,88.7,5.0
12,2015,4.09999,11.81303746480054,0,1,2,24.4,1120.0,71.01,5.0
34,2015,8.4,11.695255355062796,0,1,2,12.99,2494.0,100.6,7.0
23,2017,9.0,10.819798284210286,0,1,0,28.4,1248.0,74.02,5.0
35,2015,5.2,11.60824473564232,0,1,2,20.14,1498.0,88.8,5.0
23,2016,6.0,10.757924157061597,0,1,0,25.2,1248.0,74.0,5.0
12,2015,4.09999,11.440365524765756,1,1,0,19.1,1197.0,81.86,5.0
10,2015,2.92,11.156264806643742,0,1,0,20.0,1399.0,68.05,5.0
10,2016,5.5,10.691967639914864,1,1,0,18.16,1196.0,86.8,5.0
12,2016,8.0,10.12667110305036,1,1,0,15.29,1591.0,121.3,5.0
12,2015,6.1,10.819798284210286,0,1,2,21.19,1396.0,88.73,5.0
22,2015,3.75,11.289794413577894,0,1,0,15.96,2523.0,62.1,7.0
27,2015,5.8,11.407576060361786,0,1,0,20.45,1461.0,83.8,5.0
23,2015,4.34999,10.819798284210286,1,1,2,20.4,1197.0,83.11,5.0
12,2015,6.0,10.463131911491969,1,1,0,18.6,1197.0,81.83,5.0
34,2015,10.5,11.695255355062796,0,1,0,12.99,2494.0,100.6,7.0
23,2017,7.35,11.156264806643742,0,1,0,27.39,1248.0,74.0,5.0
5,2016,4.2,11.60824473564232,0,1,2,18.2,1248.0,73.74,7.0
23,2017,8.0,11.002116507732016,0,1,0,23.65,1248.0,88.5,5.0
34,2015,20.0,11.002116507732016,0,0,0,12.55,2982.0,168.5,7.0
23,2016,6.0,11.898194668458824,0,1,2,26.59,1248.0,74.0,5.0
34,2015,19.0,11.775297421715829,0,0,0,12.55,2982.0,168.5,7.0
27,2016,3.7,10.463131911491969,1,1,0,19.49,1198.0,67.04,5.0
22,2016,2.8,11.51293546492023,0,1,0,25.32,1198.0,77.0,6.0
12,2015,5.6,11.686887175419702,0,1,0,23.9,1582.0,126.2,5.0
23,2016,7.5,11.289794413577894,0,1,0,24.52,1248.0,88.5,7.0
23,2017,5.85,11.407576060361786,0,1,0,25.2,1248.0,74.0,5.0
12,2016,7.6,9.90353755128617,1,1,0,17.01,1591.0,121.4,5.0
11,2016,4.25,9.99884318585288,1,1,0,18.5,1198.0,86.8,5.0
23,2016,2.85,11.156264806643742,0,1,0,27.62,793.0,47.0,5.0
12,2015,4.0,10.59665973278358,1,0,0,18.9,1197.0,82.0,5.0
23,2016,6.6,10.434145214930489,1,1,2,17.5,1373.0,91.1,7.0
23,2017,2.68,10.12667110305036,1,1,0,24.7,796.0,47.3,5.0
23,2016,2.7,10.819798284210286,1,1,0,22.74,796.0,47.3,5.0
33,2017,4.5,11.407576060361786,1,1,0,23.84,1199.0,84.0,5.0
23,2016,5.61,10.308985993422082,0,1,0,26.59,1248.0,74.0,5.0
7,2017,2.35,10.12667110305036,1,1,0,22.7,799.0,53.64,5.0
12,2016,5.4,10.545367754151744,1,1,0,18.6,1197.0,81.83,5.0
23,2016,2.7,11.51293546492023,1,1,3,15.37,1196.0,73.0,7.0
5,2015,2.0,10.819798284210286,1,1,0,18.6,1199.0,76.8,5.0
33,2017,4.25,10.645448706505872,1,1,0,23.84,1199.0,84.0,5.0
5,2016,4.0,10.308985993422082,1,1,0,18.2,1199.0,82.4,5.0
11,2015,9.0,9.99884318585288,1,1,0,17.4,1497.0,117.3,5.0
23,2015,6.0,10.59665973278358,1,1,2,16.02,1373.0,93.7,7.0
12,2017,3.2,9.61587214452889,1,1,2,21.1,814.0,55.2,5.0
5,2015,2.2,11.289794413577894,1,1,0,18.2,1199.0,82.4,5.0
33,2015,3.4,11.60824473564232,1,1,0,17.57,1193.0,88.7,5.0
23,2015,2.36,11.002116507732016,1,1,0,22.74,796.0,47.3,5.0
23,2015,3.9,10.59665973278358,1,1,0,20.51,998.0,67.04,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
23,2017,7.75,10.373522431293592,0,1,0,24.3,1248.0,88.5,5.0
34,2016,18.0,10.308985993422082,0,0,0,11.36,2755.0,171.5,7.0
12,2016,8.5,10.968215530759236,0,1,0,19.67,1582.0,126.2,5.0
11,2016,4.84999,10.308985993422082,1,1,0,18.7,1199.0,88.7,5.0
11,2017,7.0,10.66897865021924,1,1,0,15.4,1497.0,117.3,7.0
27,2015,3.25,10.819798284210286,1,0,0,19.34,1198.0,76.0,5.0
12,2017,3.0,9.210440366976515,1,1,0,21.1,814.0,55.2,5.0
23,2016,6.75,10.859018228147889,0,1,0,23.65,1248.0,88.5,5.0
16,2017,16.5,10.819798284210286,0,1,0,17.1,1956.0,170.0,5.0
32,2015,3.0,11.527823929632197,0,1,2,21.14,1498.0,103.52,5.0
22,2016,11.0,11.51293546492023,0,1,0,15.4,1997.0,120.0,7.0
23,2016,2.5,10.819798284210286,1,1,2,24.7,796.0,47.3,5.0
23,2015,4.0,10.59665973278358,1,1,0,20.51,998.0,67.04,5.0
12,2015,2.8,11.002116507732016,1,1,2,21.1,814.0,55.2,5.0
5,2016,3.75,10.884066774292643,0,1,0,25.44,936.0,56.3,5.0
35,2017,7.0,10.619056476530805,0,1,0,21.66,1498.0,108.62,5.0
31,2016,3.0,11.107870272835031,1,1,0,25.17,799.0,53.3,5.0
34,2015,13.5,11.45514803605056,0,1,0,12.99,2494.0,100.6,8.0
23,2015,5.0,11.922030606776763,1,1,0,22.0,1197.0,81.8,5.0
10,2015,5.55,9.90353755128617,1,1,2,15.8,1499.0,110.0,5.0
33,2016,2.6,11.002116507732016,0,1,0,19.09,1405.0,69.01,5.0
31,2016,3.5,10.12667110305036,1,1,0,23.01,999.0,67.0,5.0
22,2017,6.55,11.744045122410055,0,1,0,18.49,1493.0,100.0,7.0
23,2015,3.7,12.04355959836804,0,1,0,26.59,1248.0,74.0,5.0
23,2017,8.0,11.51293546492023,0,1,2,24.52,1248.0,88.5,7.0
23,2017,2.2,10.59665973278358,1,1,0,16.8,796.0,34.2,8.0
33,2015,2.99,9.711176264112805,1,1,0,17.57,1193.0,88.7,5.0
23,2017,3.0,10.308985993422082,1,1,0,23.95,998.0,67.05,5.0
23,2017,7.2,11.289794413577894,0,1,0,24.52,1248.0,88.5,7.0
33,2016,6.5,10.819798284210286,0,1,3,14.1,2179.0,147.94,7.0
23,2016,3.0,10.12667110305036,1,1,0,23.95,998.0,67.05,5.0
31,2016,2.6,11.002116507732016,1,1,0,25.17,799.0,53.3,5.0
23,2015,2.5,10.859018228147889,1,1,0,23.95,998.0,67.05,5.0
12,2015,2.35,10.819798284210286,1,1,0,21.1,814.0,55.2,5.0
22,2016,11.0,11.002116507732016,0,1,0,15.4,2179.0,120.0,7.0
10,2016,6.5,11.736077016252436,0,1,0,22.77,1498.0,98.59,5.0
23,2016,3.5,11.289794413577894,1,1,0,20.51,998.0,67.04,5.0
22,2017,7.0,11.156264806643742,0,1,0,15.96,2523.0,63.0,9.0
33,2017,4.5,10.819798284210286,0,1,0,22.95,1248.0,74.0,5.0
22,2016,6.3,11.52288569676448,0,1,0,16.55,2498.0,105.0,6.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
34,2016,20.0,11.128585638477013,1,0,0,19.16,2494.0,157.7,5.0
11,2016,5.5,10.941907417643346,1,1,0,18.2,1199.0,88.7,5.0
34,2017,6.25,10.147961974552167,1,1,0,16.78,1496.0,88.73,5.0
12,2017,4.5,10.93828994344506,0,1,0,24.0,1186.0,73.97,5.0
32,2016,6.45,9.305741456739437,1,0,0,14.3,1598.0,103.5,5.0
22,2015,6.34,12.013706813470414,0,1,0,18.49,1493.0,100.0,7.0
22,2015,7.3,11.51293546492023,0,1,0,18.49,1493.0,100.0,7.0
12,2016,3.5,11.289794413577894,1,1,2,19.1,1197.0,82.0,5.0
24,2016,30.0,10.59665973278358,0,0,0,13.0,2143.0,204.0,5.0
10,2016,3.7,11.002116507732016,1,1,0,18.16,1196.0,86.8,5.0
23,2015,3.2,10.819798284210286,1,1,2,20.51,998.0,67.04,5.0
33,2015,3.5,10.859018228147889,0,1,0,19.09,1405.0,69.01,5.0
23,2017,6.8,10.59665973278358,0,1,0,28.4,1248.0,74.02,5.0
31,2016,3.0,10.819798284210286,1,1,0,23.01,999.0,67.0,5.0
22,2015,5.9,10.59665973278358,0,1,2,18.49,1493.0,100.0,7.0
12,2015,2.9,9.741027444837728,1,1,0,21.1,814.0,55.2,5.0
23,2016,3.95,10.819798284210286,1,1,0,23.1,998.0,67.04,5.0
12,2015,7.15,10.819798284210286,0,1,0,22.54,1396.0,88.73,5.0
7,2017,3.85,10.308985993422082,1,1,0,20.63,1198.0,67.06,5.0
22,2016,3.0,10.59665973278358,1,1,0,18.15,1198.0,82.0,6.0
22,2016,5.5,11.695255355062796,0,1,0,15.96,2523.0,62.1,9.0
12,2017,5.5,11.156264806643742,0,1,2,24.4,1120.0,71.0,5.0
31,2017,3.0,10.463131911491969,1,1,0,23.01,999.0,67.0,5.0
23,2015,4.5,10.308985993422082,1,1,0,20.4,1197.0,81.8,5.0
22,2017,16.25,10.896757843893464,0,1,0,16.0,2179.0,140.0,7.0
33,2017,3.6,10.819798284210286,0,1,0,27.28,1047.0,69.0,5.0
10,2017,5.65,11.289794413577894,1,1,0,18.16,1196.0,86.8,5.0
23,2016,7.0,11.60824473564232,0,1,2,24.3,1248.0,88.5,5.0
22,2016,6.0,11.695255355062796,0,1,0,15.96,2523.0,63.0,9.0
12,2015,4.25,11.42410518016564,0,1,2,24.0,1120.0,70.0,5.0
11,2017,4.9,11.289794413577894,1,1,0,17.8,1198.0,86.7,5.0
22,2015,6.8,11.407576060361786,0,1,0,15.4,2523.0,75.0,7.0
23,2016,2.98,11.156264806643742,1,1,0,23.95,998.0,67.05,5.0
12,2017,5.0,9.90353755128617,1,1,0,18.9,1197.0,82.0,5.0
7,2017,2.29999,11.289794413577894,1,1,0,22.7,799.0,53.0,5.0
5,2016,4.09999,11.002116507732016,0,1,2,12.2,1994.0,105.3,10.0
7,2015,3.0,9.61587214452889,1,1,0,20.62,1198.0,67.0,7.0
5,2016,4.2,11.156264806643742,0,1,0,18.2,1248.0,73.74,7.0
23,2015,4.3,8.517393171418904,1,1,0,20.51,998.0,67.04,5.0
23,2017,5.73,10.308985993422082,1,1,0,20.4,1197.0,81.8,5.0
12,2015,2.1,10.59665973278358,1,1,0,21.1,814.0,55.2,5.0
31,2015,6.0,11.002116507732016,0,1,0,19.01,1461.0,108.45,5.0
12,2015,6.3,10.463131911491969,1,1,0,18.6,1197.0,81.83,5.0
23,2016,1.9,11.156264806643742,1,1,2,16.8,796.0,34.2,8.0
11,2016,5.0,11.156264806643742,0,1,2,25.8,1498.0,98.6,5.0
23,2016,6.6,11.002116507732016,1,1,0,21.4,1197.0,83.1,5.0
12,2017,10.5,11.002116507732016,0,1,0,19.67,1582.0,126.2,5.0
23,2017,5.25,11.156264806643742,1,1,0,20.85,1197.0,83.14,5.0
12,2017,8.5,10.463131911491969,0,1,0,23.9,1582.0,126.2,5.0
22,2016,11.65,10.819798284210286,0,1,0,16.0,1997.0,140.0,7.0
23,2015,2.41,9.61587214452889,1,1,0,22.74,796.0,47.3,5.0
23,2015,2.35,9.90353755128617,1,1,0,22.74,796.0,47.3,5.0
10,2015,6.15,11.289794413577894,0,1,0,22.77,1498.0,98.59,5.0
33,2017,4.0,11.849404844423074,0,1,0,14.07,2956.0,69.01,7.0
12,2015,3.6,9.90353755128617,1,1,0,19.81,1086.0,68.05,5.0
22,2016,3.27,9.90353755128617,1,1,0,18.15,1198.0,82.0,6.0
12,2016,4.25,9.61587214452889,1,1,0,19.81,1086.0,68.05,5.0
23,2017,6.2,11.580593459194764,0,1,0,28.4,1248.0,74.02,5.0
12,2015,2.04999,10.66897865021924,1,1,2,20.3,998.0,68.05,5.0
23,2017,6.25,10.66897865021924,0,1,0,28.4,1248.0,74.02,5.0
31,2017,3.0,10.463131911491969,1,1,0,23.01,999.0,67.0,5.0
12,2016,5.76,10.463131911491969,1,1,0,18.6,1197.0,81.83,5.0
31,2016,2.65,10.819798284210286,1,1,0,25.17,799.0,53.3,5.0
33,2017,4.2,11.60824473564232,0,1,0,24.7,1047.0,69.0,5.0
23,2015,7.5,9.546884034617923,0,1,0,20.77,1248.0,88.76,7.0
31,2017,2.9,10.239995502805316,1,1,0,25.17,799.0,53.3,5.0
23,2017,6.95,10.819798284210286,0,1,0,26.59,1248.0,74.0,5.0
34,2015,10.5,11.002116507732016,0,1,0,21.43,1364.0,87.2,5.0
12,2016,5.0,10.59665973278358,1,1,0,18.6,1197.0,81.83,5.0
22,2016,4.0,11.849404844423074,0,1,2,14.02,2179.0,118.3,7.0
23,2015,3.5,10.12667110305036,1,1,0,23.1,998.0,67.04,5.0
22,2016,7.5,11.695255355062796,0,1,0,11.0,2179.0,120.0,5.0
31,2016,2.61,11.407576060361786,1,1,0,25.17,799.0,53.3,5.0
5,2015,3.71,10.59665973278358,1,1,0,18.2,1199.0,82.4,5.0
22,2016,6.25,11.407576060361786,0,1,2,15.96,2523.0,62.1,7.0
22,2017,13.0,10.819798284210286,0,1,2,15.4,1997.0,120.0,7.0
32,2015,9.0,12.031725210748633,0,1,0,20.6,1968.0,141.0,5.0
11,2017,9.0,10.59665973278358,0,1,0,25.5,1498.0,98.6,5.0
23,2017,7.5,10.59665973278358,0,1,0,24.3,1248.0,88.5,5.0
12,2015,2.7,10.66897865021924,1,1,0,21.1,814.0,55.2,5.0
33,2017,2.8,11.289794413577894,0,1,0,22.95,1248.0,74.0,5.0
7,2017,3.0,11.002116507732016,1,1,0,20.62,1198.0,67.0,7.0
22,2016,7.0,11.695255355062796,0,1,0,18.49,1493.0,100.0,7.0
22,2016,5.5,11.156264806643742,0,1,0,15.96,2523.0,63.0,9.0
33,2017,5.5,10.819798284210286,0,1,0,24.7,1047.0,69.0,5.0
11,2015,7.5,11.982935344196433,0,1,0,25.1,1498.0,98.6,5.0
23,2016,5.2,10.819798284210286,0,1,2,25.2,1248.0,74.0,5.0
12,2016,5.4,11.289794413577894,0,1,3,21.19,1396.0,88.73,5.0
5,2015,2.4,10.915106645867503,0,1,0,25.44,936.0,56.3,5.0
31,2016,5.35,10.819798284210286,0,1,0,19.87,1461.0,83.8,5.0
23,2016,8.0,11.407576060361786,0,1,0,24.3,1248.0,88.5,5.0
22,2015,8.5,11.407576060361786,0,1,0,15.1,2179.0,140.0,7.0
12,2017,8.5,11.053853862774051,0,1,0,22.54,1396.0,88.73,5.0
23,2015,5.5,10.043292972227004,0,1,0,25.2,1248.0,74.0,5.0
11,2016,4.0,11.127277689932466,1,1,0,19.4,1198.0,86.8,5.0
12,2015,6.5,11.51293546492023,0,1,0,22.54,1396.0,88.73,5.0
12,2015,6.5,11.289794413577894,0,1,0,22.54,1396.0,88.73,5.0
22,2015,7.15,11.156264806643742,0,1,0,15.4,2179.0,120.0,7.0
31,2016,3.3,9.90353755128617,1,1,0,25.17,799.0,53.3,5.0
34,2015,13.25,11.647185342185407,0,1,2,12.99,2494.0,100.6,7.0
10,2016,6.0,11.952482773246162,0,1,0,26.1,1498.0,99.23,5.0
33,2017,5.2,9.90353755128617,1,1,0,23.84,1199.0,84.0,5.0
22,2015,8.85,12.04355959836804,0,1,0,15.4,2179.0,120.0,7.0
23,2017,4.25,10.59665973278358,1,1,2,23.1,998.0,67.04,5.0
12,2017,11.25,11.561725152903833,0,1,0,21.38,1396.0,88.7,5.0
11,2015,7.6,11.156264806643742,0,1,3,25.1,1498.0,98.6,5.0
